"id"	"anno"	"gene"	"A_met"	"A_unmet"	"B_met"	"B_unmet"	"p.value"	"rateA"	"rateB"	"diff"	"padj_fdr"	"log_padj_fdr"	"sig"
"ENSG00000186765"	"CGI_promoter"	"FSCN2"	19.15	22.85	1	4	0.376839626608359	45.6	20	-25.6	1	0	FALSE
"ENSG00000186766"	"CGI_promoter"	"FOXI2"	17	3	1	1	0.337662337662338	85	50	-35	1	0	FALSE
"ENSG00000186792"	"CGI_promoter"	"HYAL3"	1	3	2	0	0.4	25	100	75	1	0	FALSE
"ENSG00000186795"	"nonCGI_promoter"	"KCNK18"	4	0	4	0	1	100	100	0	1	0	FALSE
"ENSG00000186814"	"CGI_promoter"	"ZSCAN30"	1	1	1	0	1	50	100	50	1	0	FALSE
"ENSG00000186818"	"body"	"LILRB4"	4	10	3	2	0.304695562435501	28.57	60	31.43	1	0	FALSE
"ENSG00000186844"	"nonCGI_promoter"	"LCE1A"	1	2	0	1	1	33.33	0	-33.33	1	0	FALSE
"ENSG00000186854"	"body"	"TRABD2A"	27.05	18.95	4.06	9.94	0.0683162141601504	58.8	29	-29.8	1	0	FALSE
"ENSG00000186860"	"nonCGI_promoter"	"KRTAP17-1"	4	0	1	0	1	100	100	0	1	0	FALSE
"ENSG00000186862"	"CGI_promoter"	"PDZD7"	6.96	12.04	0	5	0.272068511198946	36.63	0	-36.63	1	0	FALSE
"ENSG00000186862"	"body"	"PDZD7"	14.96	14.04	1	1	1	51.59	50	-1.59	1	0	FALSE
"ENSG00000186866"	"CGI_promoter"	"POFUT2"	4	3	0	1	1	57.14	0	-57.14	1	0	FALSE
"ENSG00000186868"	"body"	"MAPT"	93.31	16.69	0.99	2.01	0.0727910274370451	84.83	33	-51.83	1	0	FALSE
"ENSG00000186891"	"CGI_promoter"	"TNFRSF18"	6	6	3	0	0.228571428571429	50	100	50	1	0	FALSE
"ENSG00000186895"	"CGI_promoter"	"FGF3"	11	27	1	3	1	28.95	25	-3.95	1	0	FALSE
"ENSG00000186907"	"CGI_promoter"	"RTN4RL2"	0.99	3.01	0	1	1	24.75	0	-24.75	1	0	FALSE
"ENSG00000186908"	"body"	"ZDHHC17"	22.01	10.99	3	3	0.647170390204446	66.7	50	-16.7	1	0	FALSE
"ENSG00000186912"	"nonCGI_promoter"	"P2RY4"	11.06	2.94	4.02	1.98	0.612616099071207	79	67	-12	1	0	FALSE
"ENSG00000186918"	"body"	"ZNF395"	28.96	19.04	4.98	1.02	0.394699340790985	60.33	83	22.67	1	0	FALSE
"ENSG00000186951"	"CGI_promoter"	"PPARA"	5	9	3.01	3.99	1	35.71	43	7.29	1	0	FALSE
"ENSG00000186951"	"body"	"PPARA"	69.17	21.83	2.01	0.99	1	76.01	67	-9.01	1	0	FALSE
"ENSG00000186960"	"body"	"C14orf23"	9.01	2.99	2	0	1	75.08	100	24.92	1	0	FALSE
"ENSG00000186998"	"CGI_promoter"	"EMID1"	6.04	6.96	0	2	0.485714285714286	46.46	0	-46.46	1	0	FALSE
"ENSG00000187003"	"nonCGI_promoter"	"ACTL7A"	10	2	2	0	1	83.33	100	16.67	1	0	FALSE
"ENSG00000187017"	"body"	"ESPN"	46.07	20.93	1	0	1	68.76	100	31.24	1	0	FALSE
"ENSG00000187024"	"CGI_promoter"	"PTRH1"	9.01	3.99	0	1	0.357142857142857	69.31	0	-69.31	1	0	FALSE
"ENSG00000187024"	"body"	"PTRH1"	35.04	3.96	0.99	2.01	0.0487804878048781	89.85	33	-56.85	1	0	FALSE
"ENSG00000187033"	"body"	"SAMD7"	12	2	0	1	0.2	85.71	0	-85.71	1	0	FALSE
"ENSG00000187037"	"body"	"GPR141"	7.98	11.02	3	0	0.214285714285714	42	100	58	1	0	FALSE
"ENSG00000187045"	"body"	"TMPRSS6"	15.02	4.98	1	0	1	75.1	100	24.9	1	0	FALSE
"ENSG00000187045"	"nonCGI_promoter"	"TMPRSS6"	1	0	2	0	1	100	100	0	1	0	FALSE
"ENSG00000187049"	"CGI_promoter"	"TMEM216"	2	13	1	3	0.530443756449949	13.33	25	11.67	1	0	FALSE
"ENSG00000187054"	"nonCGI_promoter"	"TMPRSS11A"	1	0	4	0	1	100	100	0	1	0	FALSE
"ENSG00000187068"	"body"	"C3orf70"	19.94	9.06	1	0	1	68.76	100	31.24	1	0	FALSE
"ENSG00000187091"	"CGI_promoter"	"PLCD1"	13.96	6.04	6	0	0.28028927594145	69.8	100	30.2	1	0	FALSE
"ENSG00000187097"	"CGI_promoter"	"ENTPD5"	4.98	22.02	0	3	1	18.44	0	-18.44	1	0	FALSE
"ENSG00000187097"	"body"	"ENTPD5"	15.98	7.02	4	1	1	69.48	80	10.52	1	0	FALSE
"ENSG00000187105"	"body"	"HEATR4"	30.01	23.99	2	0	0.501298701298701	55.57	100	44.43	1	0	FALSE
"ENSG00000187109"	"body"	"NAP1L1"	4	1	3	0	1	80	100	20	1	0	FALSE
"ENSG00000187118"	"body"	"CMC1"	17	8	0	1	0.346153846153846	68	0	-68	1	0	FALSE
"ENSG00000187123"	"CGI_promoter"	"LYPD6"	9.98	13.02	1	0	0.458333333333333	43.39	100	56.61	1	0	FALSE
"ENSG00000187134"	"body"	"AKR1C1"	17.02	4.98	0	3	0.0243478260869565	77.36	0	-77.36	1	0	FALSE
"ENSG00000187140"	"CGI_promoter"	"FOXD3"	1	3	1	0	0.4	25	100	75	1	0	FALSE
"ENSG00000187144"	"body"	"SPATA21"	38.08	12.92	3	2	0.602323776852079	74.67	60	-14.67	1	0	FALSE
"ENSG00000187151"	"CGI_promoter"	"ANGPTL5"	2.99	6.01	1.02	4.98	0.604395604395604	33.22	17	-16.22	1	0	FALSE
"ENSG00000187151"	"body"	"ANGPTL5"	2.01	0.99	1	0	1	67	100	33	1	0	FALSE
"ENSG00000187164"	"CGI_promoter"	"KIAA1598"	4	1	1	0	1	80	100	20	1	0	FALSE
"ENSG00000187164"	"body"	"KIAA1598"	23.95	29.05	4.94	8.06	0.760839999415042	45.19	38	-7.19	1	0	FALSE
"ENSG00000187175"	"nonCGI_promoter"	"KRTAP12-1"	0	1	2	0	0.333333333333333	0	100	100	1	0	FALSE
"ENSG00000187186"	"CGI_promoter"	"RP11-195F19.5"	4.96	7.04	0	3	0.505494505494505	41.33	0	-41.33	1	0	FALSE
"ENSG00000187187"	"body"	"ZNF546"	5.03	8.97	1	0	0.4	35.93	100	64.07	1	0	FALSE
"ENSG00000187193"	"CGI_promoter"	"MT1X"	0	1	0.99	2.01	1	0	33	33	1	0	FALSE
"ENSG00000187231"	"body"	"SESTD1"	29.03	7.97	5	0	0.563862752566219	78.46	100	21.54	1	0	FALSE
"ENSG00000187240"	"nonCGI_promoter"	"DYNC2H1"	1	0	1	0	1	100	100	0	1	0	FALSE
"ENSG00000187325"	"CGI_promoter"	"TAF9B"	1	7	0	4	1	12.5	0	-12.5	1	0	FALSE
"ENSG00000187398"	"CGI_promoter"	"LUZP2"	7	6	1	0	1	53.85	100	46.15	1	0	FALSE
"ENSG00000187416"	"CGI_promoter"	"LHFPL3"	6.96	9.04	1	0	0.470588235294118	43.5	100	56.5	1	0	FALSE
"ENSG00000187446"	"CGI_promoter"	"CHP1"	4	5	1.98	7.02	0.619909502262444	44.44	22	-22.44	1	0	FALSE
"ENSG00000187446"	"body"	"CHP1"	13	2	4.97	2.03	0.564593301435407	86.67	71	-15.67	1	0	FALSE
"ENSG00000187479"	"body"	"C11orf96"	5	9	0	3	0.514705882352941	35.71	0	-35.71	1	0	FALSE
"ENSG00000187486"	"CGI_promoter"	"KCNJ11"	9.95	15.05	5.04	3.96	0.462028516533522	39.8	56	16.2	1	0	FALSE
"ENSG00000187498"	"CGI_promoter"	"COL4A1"	2	2	1	0	1	50	100	50	1	0	FALSE
"ENSG00000187510"	"body"	"PLEKHG7"	13	3	4	1	1	81.25	80	-1.25	1	0	FALSE
"ENSG00000187527"	"body"	"ATP13A5"	13	2	2	3	0.0726264189886481	86.67	40	-46.67	1	0	FALSE
"ENSG00000187554"	"CGI_promoter"	"TLR5"	6	8	1	0	0.466666666666667	42.86	100	57.14	1	0	FALSE
"ENSG00000187554"	"body"	"TLR5"	9.93	12.07	0	1	1	45.14	0	-45.14	1	0	FALSE
"ENSG00000187583"	"CGI_promoter"	"PLEKHN1"	2	1	0	2	0.4	66.67	0	-66.67	1	0	FALSE
"ENSG00000187595"	"body"	"ZNF385C"	28.99	18.01	3	0	0.544489795918367	61.68	100	38.32	1	0	FALSE
"ENSG00000187601"	"nonCGI_promoter"	"MAGEH1"	9	3	0	3	0.0439560439560439	75	0	-75	1	0	FALSE
"ENSG00000187605"	"CGI_promoter"	"TET3"	1.99	2.01	1	0	1	49.75	100	50.25	1	0	FALSE
"ENSG00000187607"	"body"	"ZNF286A"	14.04	0.96	0	1	0.125	93.6	0	-93.6	1	0	FALSE
"ENSG00000187627"	"body"	"RGPD1"	3.01	2.99	1	0	1	50.17	100	49.83	1	0	FALSE
"ENSG00000187634"	"body"	"SAMD11"	18.95	43.05	0	2	1	30.56	0	-30.56	1	0	FALSE
"ENSG00000187642"	"nonCGI_promoter"	"C1orf170"	12.01	9.99	3.01	3.99	0.681659170414793	54.59	43	-11.59	1	0	FALSE
"ENSG00000187664"	"CGI_promoter"	"HAPLN4"	7.02	4.98	0	1	0.461538461538462	58.5	0	-58.5	1	0	FALSE
"ENSG00000187678"	"CGI_promoter"	"SPRY4"	5.06	18.94	0	2	1	21.08	0	-21.08	1	0	FALSE
"ENSG00000187688"	"body"	"TRPV2"	21.06	7.94	1	1	0.503225806451613	72.62	50	-22.62	1	0	FALSE
"ENSG00000187699"	"nonCGI_promoter"	"C2orf88"	6	0	4	1	0.454545454545455	100	80	-20	1	0	FALSE
"ENSG00000187701"	"nonCGI_promoter"	"OR2T27"	0	1	0	2	1	0	0	0	1	0	FALSE
"ENSG00000187713"	"CGI_promoter"	"TMEM203"	1	12	0	3	1	7.69	0	-7.69	1	0	FALSE
"ENSG00000187736"	"body"	"NHEJ1"	20.99	7.01	3	0	1	74.96	100	25.04	1	0	FALSE
"ENSG00000187741"	"CGI_promoter"	"FANCA"	13	39	0	1	1	25	0	-25	1	0	FALSE
"ENSG00000187753"	"nonCGI_promoter"	"C9orf153"	3	2	0	1	1	60	0	-60	1	0	FALSE
"ENSG00000187772"	"body"	"LIN28B"	29.98	11.02	4	1	1	73.12	80	6.88	1	0	FALSE
"ENSG00000187773"	"CGI_promoter"	"FAM69C"	6.99	6.01	3	0	0.25	53.77	100	46.23	1	0	FALSE
"ENSG00000187783"	"body"	"TMEM72"	17.04	8.96	2	0	1	65.54	100	34.46	1	0	FALSE
"ENSG00000187796"	"nonCGI_promoter"	"CARD9"	5	1	3	0	1	83.33	100	16.67	1	0	FALSE
"ENSG00000187800"	"CGI_promoter"	"PEAR1"	5.01	0.99	0.99	2.01	0.226190476190476	83.5	33	-50.5	1	0	FALSE
"ENSG00000187800"	"body"	"PEAR1"	26.97	10.03	5	5	0.252068726373203	72.89	50	-22.89	1	0	FALSE
"ENSG00000187811"	"body"	"AP000867.1"	16.01	1.99	1	0	1	88.94	100	11.06	1	0	FALSE
"ENSG00000187821"	"CGI_promoter"	"HELT"	4.99	4.01	1	0	1	55.44	100	44.56	1	0	FALSE
"ENSG00000187838"	"CGI_promoter"	"TMEM256-PLSCR3"	2.99	3.01	0	1	1	49.83	0	-49.83	1	0	FALSE
"ENSG00000187840"	"body"	"EIF4EBP1"	7	3	1	0	1	70	100	30	1	0	FALSE
"ENSG00000187871"	"body"	"GFRAL"	5	5	2	2	1	50	50	0	1	0	FALSE
"ENSG00000187889"	"body"	"C1orf168"	5	2	1	0	1	71.43	100	28.57	1	0	FALSE
"ENSG00000187902"	"CGI_promoter"	"SHISA7"	6	20	3	3	0.314029477196885	23.08	50	26.92	1	0	FALSE
"ENSG00000187902"	"body"	"SHISA7"	5	1	0	1	0.285714285714286	83.33	0	-83.33	1	0	FALSE
"ENSG00000187905"	"body"	"AC002472.13"	4	1	1	0	1	80	100	20	1	0	FALSE
"ENSG00000187908"	"body"	"DMBT1"	40.05	12.95	3	0	1	75.57	100	24.43	1	0	FALSE
"ENSG00000187950"	"body"	"OVCH1"	7	2	3	1	1	77.78	75	-2.78	1	0	FALSE
"ENSG00000187954"	"CGI_promoter"	"CYHR1"	5.94	45.06	0	2	1	11.65	0	-11.65	1	0	FALSE
"ENSG00000187954"	"body"	"CYHR1"	63	5	0	1	0.0869565217391305	92.65	0	-92.65	1	0	FALSE
"ENSG00000187957"	"body"	"DNER"	81.12	37.88	12.96	5.04	0.792721092817263	68.17	72	3.83	1	0	FALSE
"ENSG00000187961"	"CGI_promoter"	"KLHL17"	4.98	5.02	2	3	1	49.8	40	-9.8	1	0	FALSE
"ENSG00000187997"	"nonCGI_promoter"	"C17orf99"	8.01	2.99	0.99	2.01	0.505494505494505	72.82	33	-39.82	1	0	FALSE
"ENSG00000188000"	"nonCGI_promoter"	"OR7D2"	1	1	2	0	1	50	100	50	1	0	FALSE
"ENSG00000188004"	"CGI_promoter"	"C1orf204"	8	6	0	1	0.466666666666667	57.14	0	-57.14	1	0	FALSE
"ENSG00000188010"	"body"	"MORN2"	10	3	1	1	0.476190476190476	76.92	50	-26.92	1	0	FALSE
"ENSG00000188015"	"nonCGI_promoter"	"S100A3"	6	3	1	0	1	66.67	100	33.33	1	0	FALSE
"ENSG00000188021"	"CGI_promoter"	"UBQLN2"	0	4	0.99	2.01	0.428571428571428	0	33	33	1	0	FALSE
"ENSG00000188033"	"CGI_promoter"	"ZNF490"	14	2	1	0	1	87.5	100	12.5	1	0	FALSE
"ENSG00000188037"	"nonCGI_promoter"	"CLCN1"	2	1	1	0	1	66.67	100	33.33	1	0	FALSE
"ENSG00000188038"	"CGI_promoter"	"NRN1L"	3	5	1	0	0.444444444444444	37.5	100	62.5	1	0	FALSE
"ENSG00000188039"	"body"	"NWD1"	25.99	20.01	9.02	1.98	0.174019320914459	56.5	82	25.5	1	0	FALSE
"ENSG00000188039"	"nonCGI_promoter"	"NWD1"	1	0	1	1	1	100	50	-50	1	0	FALSE
"ENSG00000188051"	"CGI_promoter"	"TMEM221"	2.01	2.99	1	0	1	40.2	100	59.8	1	0	FALSE
"ENSG00000188056"	"nonCGI_promoter"	"TREML4"	8	1	1	0	1	88.89	100	11.11	1	0	FALSE
"ENSG00000188064"	"CGI_promoter"	"WNT7B"	7.01	8.99	0	3	0.263157894736842	43.81	0	-43.81	1	0	FALSE
"ENSG00000188089"	"body"	"PLA2G4E"	44.1	19.9	12	0	0.0291957129528658	68.91	100	31.09	1	0	FALSE
"ENSG00000188095"	"nonCGI_promoter"	"MESP2"	15.99	2.01	1	1	0.284210526315789	88.83	50	-38.83	1	0	FALSE
"ENSG00000188100"	"nonCGI_promoter"	"FAM25A"	0	1	1	0	1	0	100	100	1	0	FALSE
"ENSG00000188112"	"CGI_promoter"	"C6orf132"	5	5	0.99	2.01	1	50	33	-17	1	0	FALSE
"ENSG00000188112"	"body"	"C6orf132"	30.08	11.92	2	3	0.308838226291919	71.62	40	-31.62	1	0	FALSE
"ENSG00000188130"	"body"	"MAPK12"	3	14	0	2	1	17.65	0	-17.65	1	0	FALSE
"ENSG00000188152"	"nonCGI_promoter"	"NUTM2G"	6	0	1	0	1	100	100	0	1	0	FALSE
"ENSG00000188153"	"body"	"COL4A5"	28.98	12.02	3	1	1	70.68	75	4.32	1	0	FALSE
"ENSG00000188153"	"nonCGI_promoter"	"COL4A5"	1	0	0	3	0.25	100	0	-100	1	0	FALSE
"ENSG00000188157"	"body"	"AGRN"	71.99	12.01	4	4	0.0286394993711405	85.7	50	-35.7	1	0	FALSE
"ENSG00000188163"	"nonCGI_promoter"	"FAM166A"	2	4	3	0	0.166666666666667	33.33	100	66.67	1	0	FALSE
"ENSG00000188171"	"body"	"ZNF626"	4	2	0	1	0.428571428571428	66.67	0	-66.67	1	0	FALSE
"ENSG00000188211"	"CGI_promoter"	"NCR3LG1"	4.01	6.99	0	3	0.505494505494506	36.45	0	-36.45	1	0	FALSE
"ENSG00000188215"	"body"	"DCUN1D3"	14.01	1.99	4.98	1.02	1	87.56	83	-4.56	1	0	FALSE
"ENSG00000188223"	"CGI_promoter"	"AC002398.9"	2	1	3.96	7.04	0.538461538461539	66.67	36	-30.67	1	0	FALSE
"ENSG00000188227"	"CGI_promoter"	"ZNF793"	1	2	0	2	1	33.33	0	-33.33	1	0	FALSE
"ENSG00000188227"	"body"	"ZNF793"	5	4	3	2	1	55.56	60	4.44	1	0	FALSE
"ENSG00000188243"	"body"	"COMMD6"	8	2	1	0	1	80	100	20	1	0	FALSE
"ENSG00000188266"	"CGI_promoter"	"HYKK"	3.99	15.01	1	0	0.25	21	100	79	1	0	FALSE
"ENSG00000188269"	"body"	"OR7A5"	10.03	11.97	1	1	1	45.59	50	4.41	1	0	FALSE
"ENSG00000188269"	"nonCGI_promoter"	"OR7A5"	0	1	1	0	1	0	100	100	1	0	FALSE
"ENSG00000188280"	"body"	"FAM230A"	17.96	6.04	3	0	1	74.83	100	25.17	1	0	FALSE
"ENSG00000188283"	"body"	"ZNF383"	2	5	2	0	0.166666666666667	28.57	100	71.43	1	0	FALSE
"ENSG00000188313"	"body"	"PLSCR1"	3	4	0	1	1	42.86	0	-42.86	1	0	FALSE
"ENSG00000188316"	"CGI_promoter"	"ENO4"	14.03	5.97	2	0	1	70.15	100	29.85	1	0	FALSE
"ENSG00000188321"	"body"	"ZNF559"	1	0	0	2	0.333333333333333	100	0	-100	1	0	FALSE
"ENSG00000188322"	"body"	"SBK1"	53.97	18.03	4	1	1	74.96	80	5.04	1	0	FALSE
"ENSG00000188372"	"CGI_promoter"	"ZP3"	7.04	6.96	1	0	1	50.29	100	49.71	1	0	FALSE
"ENSG00000188385"	"nonCGI_promoter"	"JAKMIP3"	4.02	1.98	1	0	1	67	100	33	1	0	FALSE
"ENSG00000188389"	"CGI_promoter"	"PDCD1"	9	2	2	0	1	81.82	100	18.18	1	0	FALSE
"ENSG00000188393"	"body"	"CLEC2A"	5.01	1.99	0	1	0.375	71.57	0	-71.57	1	0	FALSE
"ENSG00000188394"	"nonCGI_promoter"	"GPR21"	6	0	1	0	1	100	100	0	1	0	FALSE
"ENSG00000188425"	"CGI_promoter"	"NANOS2"	13.99	4.01	2	0	1	77.72	100	22.28	1	0	FALSE
"ENSG00000188428"	"body"	"BLOC1S5"	8.04	4.96	1	0	1	61.85	100	38.15	1	0	FALSE
"ENSG00000188474"	"CGI_promoter"	"ZNF788"	7	3	0	1	0.363636363636364	70	0	-70	1	0	FALSE
"ENSG00000188474"	"body"	"ZNF788"	3	3	0	1	1	50	0	-50	1	0	FALSE
"ENSG00000188483"	"CGI_promoter"	"IER5L"	3.05	54.95	0	7	1	5.26	0	-5.26	1	0	FALSE
"ENSG00000188486"	"CGI_promoter"	"H2AFX"	7.97	28.03	3.08	18.92	0.506542644083308	22.14	14	-8.14	1	0	FALSE
"ENSG00000188487"	"body"	"INSC"	31.13	8.87	1	1	0.423925667828107	77.83	50	-27.83	1	0	FALSE
"ENSG00000188501"	"nonCGI_promoter"	"LCTL"	12	4	2	0	1	75	100	25	1	0	FALSE
"ENSG00000188508"	"nonCGI_promoter"	"KRTDAP"	6.02	8.98	0.99	2.01	1	40.13	33	-7.13	1	0	FALSE
"ENSG00000188511"	"nonCGI_promoter"	"C22orf34"	21.96	2.04	1	0	1	91.5	100	8.5	1	0	FALSE
"ENSG00000188517"	"CGI_promoter"	"COL25A1"	6.01	2.99	1	0	1	66.78	100	33.22	1	0	FALSE
"ENSG00000188522"	"CGI_promoter"	"FAM83G"	9.94	29.06	0	1	1	25.49	0	-25.49	1	0	FALSE
"ENSG00000188554"	"body"	"NBR1"	9	5	3	0	0.514705882352941	64.29	100	35.71	1	0	FALSE
"ENSG00000188559"	"CGI_promoter"	"RALGAPA2"	6.01	8.99	0	2	0.514705882352941	40.07	0	-40.07	1	0	FALSE
"ENSG00000188566"	"CGI_promoter"	"NDOR1"	1	12	0	3	1	7.69	0	-7.69	1	0	FALSE
"ENSG00000188566"	"body"	"NDOR1"	3.99	3.01	0	1	1	57	0	-57	1	0	FALSE
"ENSG00000188620"	"CGI_promoter"	"HMX3"	24.9	7.1	1	1	0.420677361853832	77.81	50	-27.81	1	0	FALSE
"ENSG00000188626"	"CGI_promoter"	"GOLGA8M"	8	11	1	0	0.45	42.11	100	57.89	1	0	FALSE
"ENSG00000188629"	"body"	"ZNF177"	9	2	3	2	0.546703296703297	81.82	60	-21.82	1	0	FALSE
"ENSG00000188641"	"body"	"DPYD"	81.18	39.82	10.01	2.99	0.54847344961982	67.09	77	9.91	1	0	FALSE
"ENSG00000188647"	"body"	"PTAR1"	3	3	0	1	1	50	0	-50	1	0	FALSE
"ENSG00000188672"	"body"	"RHCE"	17.01	3.99	1	0	1	81	100	19	1	0	FALSE
"ENSG00000188676"	"body"	"IDO2"	23.04	12.96	6.02	0.98	0.396350540467924	64	86	22	1	0	FALSE
"ENSG00000188690"	"CGI_promoter"	"UROS"	5.01	0.99	1	0	1	83.5	100	16.5	1	0	FALSE
"ENSG00000188690"	"body"	"UROS"	22.98	9.02	1	0	1	71.81	100	28.19	1	0	FALSE
"ENSG00000188706"	"body"	"ZDHHC9"	4	3	1	0	1	57.14	100	42.86	1	0	FALSE
"ENSG00000188729"	"body"	"OSTN"	10.96	6.04	3	1	1	64.47	75	10.53	1	0	FALSE
"ENSG00000188730"	"CGI_promoter"	"VWC2"	22.04	3.96	2	0	1	84.77	100	15.23	1	0	FALSE
"ENSG00000188735"	"CGI_promoter"	"TMEM120B"	6	5	1	0	1	54.55	100	45.45	1	0	FALSE
"ENSG00000188735"	"body"	"TMEM120B"	63.13	18.87	7	0	0.338078180648312	76.99	100	23.01	1	0	FALSE
"ENSG00000188739"	"CGI_promoter"	"RBM34"	2	1	2	0	1	66.67	100	33.33	1	0	FALSE
"ENSG00000188760"	"CGI_promoter"	"TMEM198"	0.99	4.01	1	0	0.333333333333333	19.8	100	80.2	1	0	FALSE
"ENSG00000188763"	"CGI_promoter"	"FZD9"	46.07	18.93	3	0	0.554154361880437	70.88	100	29.12	1	0	FALSE
"ENSG00000188770"	"body"	"OPTC"	2.99	3.01	0.99	2.01	1	49.83	33	-16.83	1	0	FALSE
"ENSG00000188779"	"body"	"SKOR1"	12	1	2	0	1	92.31	100	7.69	1	0	FALSE
"ENSG00000188783"	"body"	"PRELP"	21.01	17.99	3.01	3.99	0.694271128757799	53.87	43	-10.87	1	0	FALSE
"ENSG00000188786"	"CGI_promoter"	"MTF1"	1	7	0	1	1	12.5	0	-12.5	1	0	FALSE
"ENSG00000188786"	"body"	"MTF1"	4.01	4.99	0	2	0.490909090909091	44.56	0	-44.56	1	0	FALSE
"ENSG00000188803"	"CGI_promoter"	"SHISA6"	4	2	3	1	1	66.67	75	8.33	1	0	FALSE
"ENSG00000188818"	"nonCGI_promoter"	"ZDHHC11"	13.03	4.97	2.01	0.99	1	72.39	67	-5.39	1	0	FALSE
"ENSG00000188822"	"body"	"CNR2"	27.06	9.94	3	2	0.613409696850005	73.14	60	-13.14	1	0	FALSE
"ENSG00000188827"	"CGI_promoter"	"SLX4"	1	0	0	1	1	100	0	-100	1	0	FALSE
"ENSG00000188828"	"body"	"GLRA4"	9	2	1	0	1	81.82	100	18.18	1	0	FALSE
"ENSG00000188846"	"CGI_promoter"	"RPL14"	10	11	3	0	0.222826086956522	47.62	100	52.38	1	0	FALSE
"ENSG00000188848"	"CGI_promoter"	"BEND4"	2	2	1	1	1	50	50	0	1	0	FALSE
"ENSG00000188848"	"body"	"BEND4"	19.96	6.04	1	0	1	76.77	100	23.23	1	0	FALSE
"ENSG00000188859"	"CGI_promoter"	"FAM78B"	21.05	5.95	0	1	0.25	77.96	0	-77.96	1	0	FALSE
"ENSG00000188859"	"body"	"FAM78B"	15.08	23.92	4	1	0.148855257051514	38.67	80	41.33	1	0	FALSE
"ENSG00000188869"	"body"	"TMC3"	29	10	8.01	0.99	0.662364368195454	74.36	89	14.64	1	0	FALSE
"ENSG00000188895"	"CGI_promoter"	"MSL1"	1	5	0	1	1	16.67	0	-16.67	1	0	FALSE
"ENSG00000188897"	"nonCGI_promoter"	"CTD-3088G3.8"	4.01	0.99	1	0	1	80.2	100	19.8	1	0	FALSE
"ENSG00000188906"	"body"	"LRRK2"	23.92	18.08	4	1	0.634799036989085	56.95	80	23.05	1	0	FALSE
"ENSG00000188906"	"nonCGI_promoter"	"LRRK2"	1	3	1	0	0.4	25	100	75	1	0	FALSE
"ENSG00000188909"	"CGI_promoter"	"BSX"	5	2	1	0	1	71.43	100	28.57	1	0	FALSE
"ENSG00000188910"	"CGI_promoter"	"GJB3"	0.99	2.01	2.01	0.99	1	33	67	34	1	0	FALSE
"ENSG00000188937"	"body"	"NYX"	16.02	5.98	2.01	0.99	1	72.82	67	-5.82	1	0	FALSE
"ENSG00000188937"	"nonCGI_promoter"	"NYX"	0	1	1	0	1	0	100	100	1	0	FALSE
"ENSG00000188958"	"CGI_promoter"	"UTS2B"	2.99	8.01	0	4	0.516483516483517	27.18	0	-27.18	1	0	FALSE
"ENSG00000188958"	"body"	"UTS2B"	4	5	0.99	2.01	1	44.44	33	-11.44	1	0	FALSE
"ENSG00000188959"	"body"	"C9orf152"	5	2	1	0	1	71.43	100	28.57	1	0	FALSE
"ENSG00000188959"	"nonCGI_promoter"	"C9orf152"	1	5	0	1	1	16.67	0	-16.67	1	0	FALSE
"ENSG00000188976"	"CGI_promoter"	"NOC2L"	4	4	2	3	1	50	40	-10	1	0	FALSE
"ENSG00000188981"	"nonCGI_promoter"	"MSANTD1"	12	0	2	0	1	100	100	0	1	0	FALSE
"ENSG00000188986"	"CGI_promoter"	"NELFB"	4	17	0	1	1	19.05	0	-19.05	1	0	FALSE
"ENSG00000188986"	"body"	"NELFB"	10.99	2.01	1	0	1	84.54	100	15.46	1	0	FALSE
"ENSG00000188991"	"body"	"SLC15A5"	8	2	2	0	1	80	100	20	1	0	FALSE
"ENSG00000188992"	"body"	"LIPI"	11	5	2	0	1	68.75	100	31.25	1	0	FALSE
"ENSG00000188993"	"nonCGI_promoter"	"LRRC66"	4	0	1	0	1	100	100	0	1	0	FALSE
"ENSG00000188997"	"CGI_promoter"	"KCTD21"	4	2	3	0	0.5	66.67	100	33.33	1	0	FALSE
"ENSG00000189001"	"nonCGI_promoter"	"SBSN"	8.03	2.97	4	0	0.516483516483517	73	100	27	1	0	FALSE
"ENSG00000189007"	"CGI_promoter"	"ADAT2"	5	3	1	0	1	62.5	100	37.5	1	0	FALSE
"ENSG00000189013"	"body"	"KIR2DL4"	35.92	31.08	2	0	0.497868712702472	53.61	100	46.39	1	0	FALSE
"ENSG00000189023"	"nonCGI_promoter"	"MAGEB16"	4	1	1	1	1	80	50	-30	1	0	FALSE
"ENSG00000189037"	"CGI_promoter"	"DUSP21"	9	8	1	1	1	52.94	50	-2.94	1	0	FALSE
"ENSG00000189042"	"body"	"ZNF567"	8	0	0	1	0.111111111111111	100	0	-100	1	0	FALSE
"ENSG00000189045"	"CGI_promoter"	"ANKDD1B"	9	0	2.01	0.99	0.25	100	67	-33	1	0	FALSE
"ENSG00000189045"	"body"	"ANKDD1B"	7.98	8.02	3	0	0.228070175438596	49.88	100	50.12	1	0	FALSE
"ENSG00000189050"	"CGI_promoter"	"RNFT1"	15	25	2	2	0.633704355769018	37.5	50	12.5	1	0	FALSE
"ENSG00000189058"	"nonCGI_promoter"	"APOD"	1	1	2	3	1	50	40	-10	1	0	FALSE
"ENSG00000189067"	"nonCGI_promoter"	"LITAF"	10.02	5.98	2.01	0.99	1	62.62	67	4.38	1	0	FALSE
